title,skill_name,jobs_count,rank
"0.6 FTE Diagnostic Medical Sonographer - OBYGN, Highlands Ranch",Health Care Provider,1,1.0
"000198 - W2 Only - Data Engineer (Python, React, Hadoop & Cloud)",Analyst,1,1.0
"000198 - W2 Only - Data Engineer (Python, React, Hadoop & Cloud)",Engineering,1,2.0
"000198 - W2 Only - Data Engineer (Python, React, Hadoop & Cloud)",Information Technology,1,3.0
000220 - Medical Assistants - Back Office Medical Assistant,Health Care Provider,1,1.0
000220 - Medical Assistants - Medical Assistant,Health Care Provider,1,1.0
000300 - Clinical Operations Management - Front Office Support,Analyst,1,1.0
000300 - Clinical Operations Management - Front Office Support,Information Technology,1,2.0
000300 - Clinical Operations Management - Front Office Support,Research,1,3.0
000300 - Clinical Operations Management - Medical Assistant,Health Care Provider,1,1.0
00247100-309-11032-Deli Manager-0014MT-WP,Management,1,1.0
00247100-309-11032-Deli Manager-0014MT-WP,Manufacturing,1,2.0
0029 - Acct Analyst II- Full Time- Spectrum,Accounting/Auditing,1,1.0
0029 - Acct Analyst II- Full Time- Spectrum,Finance,1,2.0
00299 Store Manager,Business Development,1,1.0
00299 Store Manager,Sales,1,2.0
00551 Store Manager,Business Development,1,1.0
00551 Store Manager,Sales,1,2.0
00557 Assistant Store Manager,Business Development,1,1.0
00557 Assistant Store Manager,Sales,1,2.0
00557 Store Manager,Business Development,1,1.0
00557 Store Manager,Sales,1,2.0
00730 Inside Sales,Business Development,1,1.0
00730 Inside Sales,Sales,1,2.0
00731 Store Manager,Business Development,1,1.0
00731 Store Manager,Sales,1,2.0
00793 Inside Sales,Business Development,2,1.0
00793 Inside Sales,Sales,2,2.0
00892 Inside Sales,Business Development,1,1.0
00892 Inside Sales,Sales,1,2.0
01 Specialist Production Technology (F/M/D),Management,1,1.0
01 Specialist Production Technology (F/M/D),Manufacturing,1,2.0
01045 Store Manager,Business Development,1,1.0
01045 Store Manager,Sales,1,2.0
01159 Inside Sales,Business Development,1,1.0
01159 Inside Sales,Sales,1,2.0
01310 Inside Sales,Business Development,1,1.0
01310 Inside Sales,Sales,1,2.0
01326 Store Manager,Business Development,1,1.0
01326 Store Manager,Sales,1,2.0
01364 Store Manager,Business Development,1,1.0
01364 Store Manager,Sales,1,2.0
01592 Assistant Store Manager,Business Development,1,1.0
01592 Assistant Store Manager,Sales,1,2.0
01788 Assistant Store Manager,Business Development,1,1.0
01788 Assistant Store Manager,Sales,1,2.0
01849100-301-16376-Grocery Fourth Person-PHNXRT-NP,Health Care Provider,1,1.0
02021 Assistant Store Manager,Business Development,2,1.0
02021 Assistant Store Manager,Sales,2,2.0
02248 Inside Sales,Business Development,2,1.0
02248 Inside Sales,Sales,2,2.0
02337 Store Manager,Business Development,1,1.0
02337 Store Manager,Sales,1,2.0
02417 Store Manager,Business Development,2,1.0
02417 Store Manager,Sales,2,2.0
02427 Inside Sales,Business Development,1,1.0
02427 Inside Sales,Sales,1,2.0
02484 Store Manager,Business Development,1,1.0
02484 Store Manager,Sales,1,2.0
02517 Inside Sales,Business Development,1,1.0
02517 Inside Sales,Sales,1,2.0
02911 Store Manager,Business Development,1,1.0
02911 Store Manager,Sales,1,2.0
02948 Store Manager,Business Development,1,1.0
02948 Store Manager,Sales,1,2.0
02975 Inside Sales,Business Development,1,1.0
02975 Inside Sales,Sales,1,2.0
03016100-333-11034-Meat Manager-1003LM-WP,Management,1,1.0
03016100-333-11034-Meat Manager-1003LM-WP,Manufacturing,1,2.0
03048 Inside Sales,Business Development,1,1.0
03048 Inside Sales,Sales,1,2.0
03060 Inside Sales,Business Development,1,1.0
03060 Inside Sales,Sales,1,2.0
03095 Inside Sales,Business Development,1,1.0
03095 Inside Sales,Sales,1,2.0
03101 Store Manager,Business Development,1,1.0
03101 Store Manager,Sales,1,2.0
03130 Assistant Store Manager,Business Development,1,1.0
03130 Assistant Store Manager,Sales,1,2.0
03222 Store Manager,Business Development,1,1.0
03222 Store Manager,Sales,1,2.0
03225 Inside Sales,Business Development,4,1.0
03225 Inside Sales,Sales,4,2.0
"03293 Inside Sales - Gilroy, CA",Business Development,1,1.0
"03293 Inside Sales - Gilroy, CA",Sales,1,2.0
03305 Inside Sales,Business Development,1,1.0
03305 Inside Sales,Sales,1,2.0
03315 Assistant Store Manager,Business Development,3,1.0
03315 Assistant Store Manager,Sales,3,2.0
03353 Inside Sales,Business Development,1,1.0
03353 Inside Sales,Sales,1,2.0
03356 Inside Sales,Business Development,1,1.0
03356 Inside Sales,Sales,1,2.0
03375 Inside Sales,Business Development,2,1.0
03375 Inside Sales,Sales,2,2.0
03412 Store Manager,Business Development,1,1.0
03412 Store Manager,Sales,1,2.0
03476 Store Manager,Business Development,1,1.0
03476 Store Manager,Sales,1,2.0
03516 Store Manager,Business Development,2,1.0
03516 Store Manager,Sales,2,2.0
03617 Inside Sales,Business Development,1,1.0
03617 Inside Sales,Sales,1,2.0
03709 Inside Sales,Business Development,1,1.0
03709 Inside Sales,Sales,1,2.0
03751 Store Manager,Business Development,1,1.0
03751 Store Manager,Sales,1,2.0
03817 Inside Sales,Business Development,1,1.0
03817 Inside Sales,Sales,1,2.0
03931 Inside Sales,Business Development,1,1.0
03931 Inside Sales,Sales,1,2.0
03986 Assistant Store Manager,Business Development,1,1.0
03986 Assistant Store Manager,Sales,1,2.0
06510500-912-16073-Produce Ops Specialist-PHNXOF-NP-00108856,Management,1,1.0
06510500-912-16073-Produce Ops Specialist-PHNXOF-NP-00108856,Manufacturing,1,2.0
06690 Store Manager,Business Development,1,1.0
06690 Store Manager,Sales,1,2.0
06716 Inside Sales,Business Development,1,1.0
06716 Inside Sales,Sales,1,2.0
"0708 - Med Social Worker/PART-TIME/SAT, SUN + 1 WEEKDAY",Other,1,1.0
08845 Store Manager,Business Development,1,1.0
08845 Store Manager,Sales,1,2.0
0958 - Carpenter - Foreman,Management,1,1.0
0958 - Carpenter - Foreman,Manufacturing,1,2.0
0959 - Carpenter - General Foreman,Management,1,1.0
0959 - Carpenter - General Foreman,Manufacturing,1,2.0
0980 - Electrician - Journeyman,Management,1,1.0
0980 - Electrician - Journeyman,Manufacturing,1,2.0
09889 Inside Sales,Business Development,1,1.0
09889 Inside Sales,Sales,1,2.0
1 ER/ED RN opening at Arthur G. James Cancer Hospital for $2275.08 gross weekly,Health Care Provider,1,1.0
1 Weekend Shift Inbound Material Handler,Management,1,1.0
1 Weekend Shift Inbound Material Handler,Manufacturing,1,2.0
1 YEAR EXCEL - JUNIOR ANALYST,Analyst,1,1.0
1 Year Exp. Required CDL-A Truck Driver - Home Daily + Competitive Pay,Management,1,1.0
1 Year Exp. Required CDL-A Truck Driver - Home Daily + Competitive Pay,Manufacturing,1,2.0
1. QuickBooks Live Expert with Bookkeeping Experience,Accounting/Auditing,3,1.0
1. QuickBooks Live Expert with Bookkeeping Experience,Finance,3,2.0
1.1 School Nurse,Health Care Provider,1,1.0
100% Fully Remote Senior Audit Manager,Accounting/Auditing,1,1.0
100% Fully Remote Senior Audit Manager,Finance,1,2.0
100% Fully Remote Senior Tax/ Tax Supervisor/ Tax Manager,Accounting/Auditing,1,1.0
100% Fully Remote Tax Manager,Accounting/Auditing,1,1.0
100% Fully Remote Tax Manager,Finance,1,2.0
100% Remote - Azure Cloud Automation Engineer - $100-120k,Engineering,1,1.0
100% Remote - Azure Cloud Automation Engineer - $100-120k,Information Technology,1,2.0
100% Remote - Data Scientist - Transformers,Information Technology,1,1.0
100% Remote - NetworX Pricer Configuration Analyst,Information Technology,1,1.0
100% Remote Sales Specialist ($100k+),Business Development,1,1.0
100% Remote Sales Specialist ($100k+),Sales,1,2.0
"100% Remote Tax Roles - Seniors, Managers and Directors",Accounting/Auditing,1,1.0
100% Remote | Business Development Manager - B2B Sales | Commission-Based with High Earning Potential,Business Development,1,1.0
100% Remote | Business Development Manager - B2B Sales | Commission-Based with High Earning Potential,Sales,1,2.0
100% Remote || Project Manager (1041346),Information Technology,1,1.0
100% Remote || Project Manager (1041346),Project Management,1,2.0
100% Remote-QNXT Benefits Configuration Analyst,Information Technology,1,1.0
"100% commission Marketers for TV Doc ""The 40 Parables""",Marketing,1,1.0
"100% commission Marketers for TV Doc ""The 40 Parables""",Sales,1,2.0
1007 Operations Supervisor #5820,Management,1,1.0
1007 Operations Supervisor #5820,Manufacturing,1,2.0
10110 - Retail Sales Associate Apparel,Business Development,1,1.0
10110 - Retail Sales Associate Apparel,Sales,1,2.0
10112 - Retail Sales Associate Footwear,Business Development,1,1.0
10112 - Retail Sales Associate Footwear,Sales,1,2.0
10113 - Retail Sales Associate Golf,Business Development,1,1.0
10113 - Retail Sales Associate Golf,Sales,1,2.0
1014 - Operator Equipment - JuniperMedium,Management,1,1.0
1014 - Operator Equipment - JuniperMedium,Manufacturing,1,2.0
1014 - Operator Equipment - Medium,Management,1,1.0
1014 - Operator Equipment - Medium,Manufacturing,1,2.0
1015 - Operator Equipment - Heavy,Management,1,1.0
1015 - Operator Equipment - Heavy,Manufacturing,1,2.0
10161 - Retail Cashier,Other,1,1.0
103282- Solar - Technician (PILGRIM KY) 1,Management,1,1.0
103282- Solar - Technician (PILGRIM KY) 1,Manufacturing,1,2.0
103283- Solar - Leadman 1,Management,1,1.0
103283- Solar - Leadman 1,Manufacturing,1,2.0
103284- Solar - Foreman (Pilgrim KY) 1,Management,1,1.0
103284- Solar - Foreman (Pilgrim KY) 1,Manufacturing,1,2.0
103285- Solar - Installer (Pilgrim) 1,Management,1,1.0
103285- Solar - Installer (Pilgrim) 1,Manufacturing,1,2.0
103286- Operator Equipment - Medium Pilgrim KY 1 1,Management,1,1.0
103286- Operator Equipment - Medium Pilgrim KY 1 1,Manufacturing,1,2.0
10378 Store Manager,Business Development,1,1.0
10378 Store Manager,Sales,1,2.0
10394 Store Manager,Business Development,1,1.0
10394 Store Manager,Sales,1,2.0
1048-Laborer #5825,Other,1,1.0
10549 Store Manager,Business Development,2,1.0
10549 Store Manager,Sales,2,2.0
10580 Store Manager,Business Development,2,1.0
10580 Store Manager,Sales,2,2.0
10632 – Sr. Financial Analyst I,Finance,1,1.0
10632 – Sr. Financial Analyst I,Sales,1,2.0
10758 Store Manager,Business Development,1,1.0
10758 Store Manager,Sales,1,2.0
10776 Store Manager,Business Development,1,1.0
10776 Store Manager,Sales,1,2.0
"10982 - Commercial Sales Account Executive- Florence, KY",Business Development,1,1.0
1099 Medical Sales Representative,Business Development,1,1.0
1099 Medical Sales Representative,Sales,1,2.0
1099 Orthopedic Sales Agent,Business Development,1,1.0
1099 Orthopedic Sales Agent,Sales,1,2.0
1099 Orthopedics Rep,Sales,5,1.0
"11039 - Commercial Sales Account Executive I - Louisville, KY",Business Development,1,1.0
"11084 - Commercial Staffing Sales Account Executive - Cincinnati, OH",Business Development,1,1.0
"11084 - Commercial Staffing Sales Account Executive - Cincinnati, OH",Sales,1,2.0
"11274 - IAM/Identity Architect- ""Remote"" in Troy, MI. Area",Information Technology,1,1.0
"11280 - Onsite Contract Recruiting Assistant (Professional & Industrial) Florence, KY",Administrative,1,1.0
1195 - Family Partner I,Other,1,1.0
12 HR Machine Cleaner,Human Resources,1,1.0
12 Volt Installation Technician Assistant,Engineering,1,1.0
12 Volt Installation Technician Assistant,Information Technology,1,2.0
120K OTE - Account Executive - Real Estate Mail,Sales,1,1.0
1418354 Customer Delivery Technical Leader,Other,1,1.0
1419145 - Database Performance Tuning Analyst,Information Technology,1,1.0
1419147 - Database Performance Tuning Analyst,Information Technology,1,1.0
144317 - Construction Coordinator II - Melvin Yerby,Management,1,1.0
144317 - Construction Coordinator II - Melvin Yerby,Manufacturing,1,2.0
14555-Customer Supp/Account Rep IT,Business Development,1,1.0
14555-Customer Supp/Account Rep IT,Sales,1,2.0
1471484 Manager Finance Information System (Remote),Finance,1,1.0
1471484 Manager Finance Information System (Remote),Sales,1,2.0
154311: Network Operations Center Analyst,Information Technology,1,1.0
155769: Network Support Specialist,Information Technology,1,1.0
"1816 (Knightdale, NC) Store Manager - Division 1/Neighborhood Market",Other,1,1.0
"1:1 Nursing Liaison, OSH - 23332",Health Care Provider,1,1.0
1P Lab Tech,Information Technology,1,1.0
1st - Forklift / Turret Operator,Management,1,1.0
1st - Forklift / Turret Operator,Manufacturing,1,2.0
1st Grade Teacher – Wellington Elementary School (2024-2025) - Start Time 9:40,Education,1,1.0
1st Grade Teacher – Wellington Elementary School (2024-2025) - Start Time 9:40,Training,1,2.0
1st Grade Teacher: Uplift Crescendo Primary (24-25),Education,1,1.0
1st Grade Teacher: Uplift Crescendo Primary (24-25),Training,1,2.0
1st Shift - Warehouse Operator,Management,1,1.0
1st Shift - Warehouse Operator,Manufacturing,1,2.0
1st Shift Assembler - MVCA,Other,1,1.0
1st Shift Assembly Sr. Manufacturing Support,Management,1,1.0
1st Shift Assembly Sr. Manufacturing Support,Manufacturing,1,2.0
1st Shift Auto Debone Process Tech I,Management,1,1.0
1st Shift Auto Debone Process Tech I,Manufacturing,1,2.0
1st Shift Catalog Controls Team Leader,Information Technology,1,1.0
1st Shift Electrician (4am-12pm),Management,1,1.0
1st Shift Electrician (4am-12pm),Manufacturing,1,2.0
1st Shift Fulfillment Line Lead,Other,1,1.0
1st Shift Fulfillment Scheduler,Management,1,1.0
1st Shift Fulfillment Scheduler,Manufacturing,1,2.0
1st Shift Full-Time Warehouse Associate,Management,2,1.0
1st Shift Full-Time Warehouse Associate,Manufacturing,2,2.0
1st Shift Inbound Material Handler,Management,2,1.0
1st Shift Inbound Material Handler,Manufacturing,2,2.0
1st Shift Labor Coordinator,Other,1,1.0
1st Shift Maintenance Technician I,Management,1,1.0
1st Shift Maintenance Technician I,Manufacturing,1,2.0
1st Shift Maintenance- Electronics Tech,Engineering,1,1.0
1st Shift Maintenance- Electronics Tech,Information Technology,1,2.0
1st Shift Operator-Troy $19.50,Management,1,1.0
1st Shift Operator-Troy $19.50,Manufacturing,1,2.0
1st Shift Part-Time Warehouse Associate,Management,1,1.0
1st Shift Part-Time Warehouse Associate,Manufacturing,1,2.0
1st Shift Quality Control Technician,Quality Assurance,1,1.0
1st Shift Raw Materials Coordinator,Purchasing,1,1.0
1st Shift Raw Materials Coordinator,Supply Chain,1,2.0
1st Shift Receiving - Production Lead,Management,1,1.0
1st Shift Receiving - Production Lead,Manufacturing,1,2.0
1st Shift Seasonal General Production-Nashville AR,Management,1,1.0
1st Shift Seasonal General Production-Nashville AR,Manufacturing,1,2.0
1st Shift Sorter,Management,1,1.0
1st Shift Sorter,Manufacturing,1,2.0
1st Shift Trailer Mechanic - Bonuses Available,Management,1,1.0
1st Shift Trailer Mechanic - Bonuses Available,Manufacturing,1,2.0
1st Shift Warehouse Associate,Management,1,1.0
1st Shift Warehouse Associate,Manufacturing,1,2.0
"1st Shift Warehouse Associate, Refridgeration",Management,1,1.0
"1st Shift Warehouse Associate, Refridgeration",Manufacturing,1,2.0
1st Shift Warehouse Automation Lead,Management,1,1.0
1st Shift Warehouse Automation Lead,Manufacturing,1,2.0
1st Shift Warehouse Worker,Management,2,1.0
1st Shift Warehouse Worker,Manufacturing,2,2.0
1st Shift Weekend Warehouse,Management,1,1.0
1st Shift Weekend Warehouse,Manufacturing,1,2.0
1st and 2nd Shift High Reach Forklift - Lancaster Tx,Management,1,1.0
1st and 2nd Shift High Reach Forklift - Lancaster Tx,Manufacturing,1,2.0
1st shift - Belly Comber - Heavy Lifting,Other,1,1.0
1st shift - General Laborer- Heavy Lifting,Other,1,1.0
1st shift - Maintenance Technician I,Management,1,1.0
1st shift - Maintenance Technician I,Manufacturing,1,2.0
1st shift -Filling Line Operator,Management,1,1.0
1st shift -Filling Line Operator,Manufacturing,1,2.0
1st shift Electrician Silent-Aire,Management,1,1.0
1st shift Electrician Silent-Aire,Manufacturing,1,2.0
1st shift Injection / CNC Operator,Management,1,1.0
1st shift Injection / CNC Operator,Manufacturing,1,2.0
1st shift Production Supervisor – Automotive Parts (33790),Manufacturing,1,1.0
1st shift Production Supervisor – Automotive Parts (33790),Production,1,2.0
1st shift Welder - Silent-Aire,Management,1,1.0
1st shift Welder - Silent-Aire,Manufacturing,1,2.0
2 Way Radio Installer,Information Technology,1,1.0
2 West Stepdown RN Casual,Health Care Provider,1,1.0
2+ years Attorney,Legal,1,1.0
2. Bookkeeping Consultant for Small Businesses,Accounting/Auditing,2,1.0
2. Bookkeeping Consultant for Small Businesses,Finance,2,2.0
200052,Other,2,1.0
2023 Internship - Software Development,Engineering,1,1.0
2023 Internship - Software Development,Information Technology,1,2.0
2023-2024 Full Time Van Driver,Management,1,1.0
2023-2024 Full Time Van Driver,Manufacturing,1,2.0
"2023-2024 Grade 1 Teacher - REED, DORIS M. ES",Education,1,1.0
"2023-2024 Grade 1 Teacher - REED, DORIS M. ES",Training,1,2.0
